0.039063,0.039063,0.15625,0.046875,0.039063,0.039063,0.10156,0.023438
0.023438,0.0625,0.085938,0.09375,0.046875,0.03125,0.023438,0.03125
0.03125,0.046875,0.09375,0.046875,0.03125,0.03125,0.039063,0.023438
0.03125,0.054688,0.14063,0.10156,0.023438,0.03125,0.015625,0.03125
0.039063,0.03125,0.125,0.10156,0.039063,0.03125,0.046875,0.03125
0.023438,0.054688,0.046875,0.046875,0.03125,0.046875,0.039063,0.023438
0.0625,0.03125,0.085938,0.054688,0.039063,0.023438,0.039063,0.03125
0.023438,0.046875,0.28125,0.078125,0.03125,0.015625,0.023438,0.023438
0.03125,0.046875,0.09375,0.0625,0.039063,0.023438,0.054688,0.023438
0.039063,0.039063,0.10156,0.13281,0.03125,0.03125,0.039063,0.015625
0.039063,0.03125,0.10156,0.054688,0.039063,0.03125,0.039063,0.03125
0.023438,0.046875,0.046875,0.054688,0.03125,0.03125,0.03125,0.015625
0.023438,0.023438,0.09375,0.070313,0.023438,0.023438,0.039063,0.023438
0.03125,0.039063,0.19531,0.15625,0.054688,0.015625,0.03125,0.023438
0.03125,0.046875,0.10938,0.15625,0.0625,0.046875,0.046875,0.039063
0.03125,0.03125,0.085938,0.085938,0.03125,0.023438,0.023438,0.023438
0.0625,0.03125,0.13281,0.09375,0.015625,0.015625,0.015625,0.015625
0.03125,0.03125,0.10938,0.070313,0.03125,0.03125,0.023438,0.03125
0.03125,0.046875,0.078125,0.0625,0.023438,0.03125,0.015625,0.03125
0.03125,0.10156,0.14063,0.0625,0.046875,0.039063,0.023438,0.015625
0.039063,0.039063,0.070313,0.046875,0.03125,0.039063,0.039063,0.03125
0.039063,0.03125,0.0625,0.10156,0.046875,0.0078125,0.046875,0.03125
0.023438,0.03125,0.070313,0.039063,0.015625,0.023438,0.023438,0.023438
0.046875,0.023438,0.078125,0.0625,0.039063,0.039063,0.023438,0.03125
0.039063,0.023438,0.085938,0.054688,0.054688,0.023438,0.03125,0.0078125
0.023438,0.054688,0.10156,0.054688,0.046875,0.023438,0.023438,0.023438
0.046875,0.0625,0.070313,0.10938,0.023438,0.015625,0.03125,0.023438
0.03125,0.046875,0.11719,0.10938,0.0625,0.039063,0.015625,0.046875
0.046875,0.10156,0.17969,0.125,0.054688,0.03125,0.03125,0.015625
0.03125,0.046875,0.13281,0.10938,0.046875,0.023438,0.03125,0.023438
0.03125,0.039063,0.13281,0.085938,0.039063,0.046875,0.03125,0.023438
0.046875,0.03125,0.085938,0.039063,0.039063,0.015625,0.03125,0.023438
0.039063,0.054688,0.10938,0.023438,0.03125,0.015625,0.03125,0.03125
0.03125,0.046875,0.1875,0.14844,0.039063,0.039063,0.039063,0.023438
0.046875,0.046875,0.17188,0.054688,0.023438,0.039063,0.023438,0.03125
0.03125,0.046875,0.085938,0.0625,0.023438,0.03125,0.023438,0.023438
0.015625,0.046875,0.070313,0.046875,0.039063,0.03125,0.039063,0.023438
0.03125,0.039063,0.14844,0.070313,0.03125,0.023438,0.023438,0.03125
0.039063,0.046875,0.0625,0.09375,0.03125,0.023438,0.023438,0.023438
0.039063,0.046875,0.070313,0.03125,0.023438,0.023438,0.023438,0.015625
0.03125,0.03125,0.10156,0.03125,0.023438,0.046875,0.023438,0.039063
0.046875,0.03125,0.10938,0.046875,0.03125,0.03125,0.03125,0.03125
0.023438,0.039063,0.10938,0.046875,0.03125,0.054688,0.03125,0.03125
0.039063,0.046875,0.13281,0.0625,0.03125,0.03125,0.023438,0.015625
0.039063,0.039063,0.078125,0.070313,0.03125,0.023438,0.039063,0.023438
0.015625,0.078125,0.085938,0.085938,0.023438,0.039063,0.015625,0.023438
0.023438,0.039063,0.17969,0.070313,0.023438,0.015625,0.023438,0.023438
0.070313,0.0625,0.11719,0.085938,0.046875,0.03125,0.023438,0.023438
0.039063,0.03125,0.10156,0.10156,0.039063,0.023438,0.039063,0.023438
0.03125,0.054688,0.17188,0.070313,0.023438,0.03125,0.039063,0.023438
0.03125,0.046875,0.070313,0.078125,0.039063,0.039063,0.023438,0.03125
0.023438,0.0625,0.14844,0.125,0.039063,0.03125,0.023438,0.023438
0.03125,0.054688,0.14844,0.085938,0.054688,0.03125,0.023438,0.03125
0.03125,0.046875,0.10156,0.070313,0.03125,0.039063,0.046875,0.039063
0.023438,0.039063,0.10938,0.11719,0.039063,0.023438,0.015625,0.03125
0.03125,0.023438,0.11719,0.11719,0.03125,0.03125,0.023438,0.023438
0.03125,0.039063,0.085938,0.125,0.046875,0.023438,0.015625,0.03125
0.023438,0.046875,0.125,0.070313,0.023438,0.039063,0.039063,0.03125
0.023438,0.039063,0.13281,0.054688,0.03125,0.03125,0.03125,0.023438
0.0625,0.046875,0.14844,0.078125,0.039063,0.023438,0.03125,0.03125
0.039063,0.046875,0.32031,0.070313,0.046875,0.023438,0.03125,0.03125
0.039063,0.039063,0.14844,0.085938,0.054688,0.039063,0.03125,0.015625
0.03125,0.054688,0.1875,0.078125,0.023438,0.023438,0.03125,0.023438
0.054688,0.039063,0.10156,0.039063,0.03125,0.039063,0.03125,0.015625
0.039063,0.023438,0.0625,0.09375,0.03125,0.023438,0.03125,0.015625
0.03125,0.054688,0.21875,0.14063,0.046875,0.046875,0.039063,0.03125
0.039063,0.015625,0.15625,0.070313,0.039063,0.023438,0.039063,0.023438
0.03125,0.039063,0.10156,0.070313,0.03125,0.03125,0.039063,0.015625
0.03125,0.046875,0.27344,0.078125,0.039063,0.015625,0.09375,0.03125
0.023438,0.039063,0.10938,0.046875,0.03125,0.03125,0.039063,0.015625
0.023438,0.039063,0.13281,0.10938,0.046875,0.046875,0.023438,0.023438
0.023438,0.039063,0.25781,0.078125,0.039063,0.039063,0.015625,0.03125
0.039063,0.039063,0.17188,0.039063,0.039063,0.03125,0.039063,0.023438
0.039063,0.039063,0.09375,0.13281,0.039063,0.039063,0.039063,0.0078125
0.03125,0.046875,0.046875,0.125,0.039063,0.023438,0.03125,0.023438
0.015625,0.054688,0.125,0.0625,0.023438,0.03125,0.039063,0.023438
0.046875,0.054688,0.085938,0.09375,0.054688,0.03125,0.023438,0.023438
0.039063,0.03125,0.046875,0.09375,0.03125,0.023438,0.015625,0.015625
0.054688,0.054688,0.0625,0.046875,0.03125,0.023438,0.023438,0.023438
0.03125,0.03125,0.03125,0.039063,0.015625,0.03125,0.03125,0.015625
0.023438,0.023438,0.0625,0.054688,0.039063,0.023438,0.023438,0.039063
0.039063,0.046875,0.039063,0.023438,0.046875,0.03125,0.015625,0.03125
0.039063,0.054688,0.039063,0.039063,0.023438,0.023438,0.023438,0.03125
0.023438,0.03125,0.039063,0.03125,0.03125,0.03125,0.023438,0.015625
0.039063,0.039063,0.085938,0.039063,0.039063,0.015625,0.03125,0.023438
0.03125,0.03125,0.070313,0.039063,0.015625,0.03125,0.023438,0.023438
0.046875,0.023438,0.039063,0.023438,0.023438,0.015625,0.023438,0.03125
0.054688,0.039063,0.070313,0.054688,0.03125,0.03125,0.03125,0.039063
0.039063,0.054688,0.070313,0.046875,0.03125,0.015625,0.03125,0.023438
0.015625,0.039063,0.03125,0.046875,0.015625,0.039063,0.03125,0.023438
0.054688,0.039063,0.039063,0.039063,0.015625,0.023438,0.03125,0.023438
0.039063,0.070313,0.023438,0.03125,0.046875,0.03125,0.039063,0.03125
0.039063,0.039063,0.054688,0.023438,0.023438,0.03125,0.03125,0.023438
0.03125,0.039063,0.070313,0.039063,0.023438,0.03125,0.03125,0.015625
0.039063,0.070313,0.046875,0.023438,0.039063,0.03125,0.023438,0.023438
0.039063,0.054688,0.070313,0.039063,0.03125,0.03125,0.03125,0.03125
0.039063,0.039063,0.046875,0.03125,0.023438,0.03125,0.023438,0.03125
0.015625,0.03125,0.039063,0.023438,0.039063,0.03125,0.023438,0.03125
0.054688,0.046875,0.03125,0.023438,0.023438,0.03125,0.015625,0.023438
0.039063,0.03125,0.023438,0.046875,0.039063,0.015625,0.039063,0.03125
0.054688,0.039063,0.0625,0.03125,0.023438,0.03125,0.015625,0.015625
0.03125,0.023438,0.054688,0.046875,0.039063,0.046875,0.023438,0.0078125
0.046875,0.070313,0.03125,0.046875,0.054688,0.03125,0.023438,0.03125
0.03125,0.023438,0.070313,0.039063,0.015625,0.03125,0.0625,0.023438
0.054688,0.054688,0.046875,0.03125,0.023438,0.054688,0.10938,0.046875
0.023438,0.03125,0.03125,0.039063,0.046875,0.039063,0.023438,0.023438
0.03125,0.039063,0.070313,0.046875,0.039063,0.023438,0.039063,0.039063
0.03125,0.03125,0.023438,0.023438,0.03125,0.039063,0.03125,0.023438
0.023438,0.046875,0.039063,0.023438,0.046875,0.015625,0.03125,0.023438
0.03125,0.023438,0.039063,0.039063,0.023438,0.023438,0.039063,0.023438
0.023438,0.039063,0.03125,0.03125,0.039063,0.023438,0.0078125,0.015625
0.03125,0.046875,0.039063,0.03125,0.039063,0.023438,0.0078125,0.023438
0.03125,0.039063,0.03125,0.03125,0.023438,0.039063,0.03125,0.023438
0.015625,0.039063,0.054688,0.023438,0.03125,0.03125,0.054688,0.015625
0.039063,0.039063,0.023438,0.03125,0.03125,0.054688,0.03125,0.023438
0.039063,0.054688,0.054688,0.039063,0.023438,0.03125,0.015625,0.023438
0.078125,0.046875,0.046875,0.039063,0.03125,0.03125,0.023438,0.023438
0.023438,0.03125,0.0625,0.03125,0.023438,0.023438,0.015625,0.03125
0.039063,0.023438,0.039063,0.03125,0.039063,0.03125,0.03125,0.023438
0.03125,0.046875,0.070313,0.03125,0.023438,0.03125,0.039063,0.023438
0.046875,0.054688,0.039063,0.039063,0.023438,0.039063,0.125,0.03125
0.03125,0.039063,0.023438,0.03125,0.03125,0.023438,0.015625,0.023438
0.039063,0.03125,0.015625,0.03125,0.03125,0.015625,0.1875,0.03125
0.039063,0.046875,0.0625,0.054688,0.039063,0.023438,0.039063,0.023438
0.039063,0.054688,0.046875,0.03125,0.03125,0.03125,0.039063,0.023438
0.039063,0.046875,0.046875,0.03125,0.023438,0.039063,0.13281,0.023438
0.03125,0.046875,0.0625,0.046875,0.023438,0.03125,0.023438,0.023438
0.015625,0.039063,0.039063,0.03125,0.039063,0.03125,0.023438,0.039063
0.039063,0.039063,0.078125,0.039063,0.03125,0.023438,0.023438,0.039063
0.03125,0.046875,0.03125,0.046875,0.023438,0.023438,0.03125,0.046875
0.054688,0.023438,0.03125,0.03125,0.015625,0.03125,0.039063,0.039063
0.039063,0.046875,0.039063,0.046875,0.03125,0.03125,0.015625,0.03125
0.039063,0.03125,0.039063,0.046875,0.03125,0.03125,0.03125,0.015625
0.03125,0.046875,0.023438,0.039063,0.03125,0.023438,0.03125,0.023438
0.03125,0.039063,0.03125,0.03125,0.039063,0.023438,0.023438,0.039063
0.03125,0.046875,0.070313,0.03125,0.015625,0.03125,0.03125,0.023438
0.039063,0.046875,0.0625,0.046875,0.03125,0.039063,0.023438,0.03125
0.0625,0.039063,0.039063,0.03125,0.023438,0.046875,0.039063,0.023438
0.015625,0.054688,0.03125,0.03125,0.023438,0.023438,0.03125,0.015625
0.023438,0.015625,0.03125,0.023438,0.039063,0.039063,0.023438,0.023438
0.039063,0.03125,0.03125,0.039063,0.023438,0.023438,0.03125,0.023438
0.023438,0.039063,0.023438,0.023438,0.0078125,0.023438,0.023438,0.023438
0.023438,0.0625,0.03125,0.039063,0.03125,0.023438,0.046875,0.023438
0.023438,0.03125,0.03125,0.023438,0.023438,0.015625,0.023438,0.023438
0.03125,0.054688,0.054688,0.03125,0.03125,0.03125,0.03125,0.023438
0.023438,0.046875,0.03125,0.03125,0.03125,0.015625,0.03125,0.03125
0.023438,0.0625,0.039063,0.023438,0.039063,0.023438,0.039063,0.015625
0.03125,0.046875,0.03125,0.03125,0.03125,0.039063,0.023438,0.023438
0.023438,0.023438,0.03125,0.03125,0.039063,0.023438,0.015625,0.023438
0.039063,0.03125,0.054688,0.03125,0.03125,0.023438,0.023438,0.015625
0.039063,0.054688,0.03125,0.046875,0.03125,0.023438,0.039063,0.015625
0.03125,0.054688,0.039063,0.039063,0.023438,0.015625,0.03125,0.039063
0.023438,0.039063,0.039063,0.03125,0.023438,0.03125,0.023438,0.03125
0.023438,0.046875,0.078125,0.078125,0.0625,0.039063,0.039063,0.039063
0.03125,0.039063,0.09375,0.0625,0.039063,0.039063,0.054688,0.03125
0.03125,0.039063,0.085938,0.023438,0.046875,0.023438,0.10938,0.023438
0.03125,0.054688,0.13281,0.03125,0.046875,0.03125,0.03125,0.03125
0.03125,0.03125,0.16406,0.054688,0.039063,0.039063,0.0625,0.03125
0.03125,0.03125,0.054688,0.03125,0.039063,0.023438,0.0625,0.03125
0.03125,0.039063,0.10156,0.0625,0.03125,0.03125,0.19531,0.03125
0.023438,0.023438,0.09375,0.039063,0.039063,0.046875,0.03125,0.03125
0.03125,0.03125,0.11719,0.046875,0.0625,0.039063,0.039063,0.023438
0.023438,0.03125,0.085938,0.03125,0.023438,0.039063,0.24219,0.023438
0.023438,0.046875,0.070313,0.023438,0.015625,0.023438,0.03125,0.023438
0.03125,0.046875,0.17969,0.046875,0.023438,0.039063,0.023438,0.03125
0.039063,0.0625,0.070313,0.03125,0.03125,0.015625,0.039063,0.03125
0.03125,0.023438,0.054688,0.039063,0.03125,0.023438,0.03125,0.023438
0.039063,0.03125,0.078125,0.046875,0.039063,0.023438,0.023438,0.023438
0.023438,0.054688,0.085938,0.046875,0.039063,0.023438,0.03125,0.023438
0.03125,0.046875,0.09375,0.054688,0.039063,0.03125,0.03125,0.03125
0.039063,0.03125,0.10156,0.09375,0.03125,0.039063,0.039063,0.015625
0.03125,0.023438,0.10156,0.070313,0.03125,0.023438,0.023438,0.03125
0.03125,0.03125,0.09375,0.046875,0.023438,0.03125,0.03125,0.023438
0.03125,0.054688,0.26563,0.046875,0.046875,0.03125,0.03125,0.023438
0.023438,0.070313,0.20313,0.070313,0.0625,0.054688,0.09375,0.015625
0.046875,0.046875,0.085938,0.046875,0.023438,0.023438,0.03125,0.03125
0.046875,0.039063,0.17969,0.046875,0.023438,0.03125,0.039063,0.03125
0.039063,0.039063,0.085938,0.046875,0.046875,0.03125,0.023438,0.015625
0.023438,0.03125,0.14063,0.046875,0.046875,0.023438,0.03125,0.015625
0.039063,0.070313,0.14844,0.10938,0.039063,0.039063,0.023438,0.046875
0.03125,0.039063,0.11719,0.0625,0.023438,0.023438,0.070313,0.03125
0.03125,0.070313,0.1875,0.085938,0.015625,0.023438,0.023438,0.023438
0.023438,0.054688,0.14844,0.070313,0.023438,0.023438,0.039063,0.039063
0.023438,0.046875,0.17188,0.046875,0.03125,0.023438,0.023438,0.039063
0.039063,0.0625,0.14844,0.054688,0.03125,0.046875,0.10938,0.0078125
0.03125,0.046875,0.10938,0.054688,0.039063,0.023438,0.023438,0.023438
0.039063,0.046875,0.11719,0.046875,0.03125,0.03125,0.03125,0.015625
0.046875,0.054688,0.23438,0.10156,0.039063,0.039063,0.03125,0.023438
0.03125,0.054688,0.17188,0.039063,0.046875,0.023438,0.039063,0.015625
0.03125,0.0625,0.054688,0.0625,0.03125,0.023438,0.085938,0.039063
0.046875,0.054688,0.10156,0.054688,0.03125,0.023438,0.039063,0.023438
0.070313,0.039063,0.054688,0.039063,0.03125,0.03125,0.03125,0.039063
0.070313,0.03125,0.039063,0.039063,0.023438,0.03125,0.03125,0.03125
0.070313,0.023438,0.039063,0.039063,0.023438,0.023438,0.015625,0.039063
0.0625,0.023438,0.03125,0.039063,0.054688,0.039063,0.015625,0.039063
0.054688,0.125,0.023438,0.046875,0.03125,0.03125,0.015625,0.039063
0.078125,0.15625,0.039063,0.03125,0.046875,0.023438,0.03125,0.023438
0.054688,0.0625,0.03125,0.03125,0.03125,0.03125,0.023438,0.039063
0.054688,0.125,0.03125,0.03125,0.03125,0.03125,0.023438,0.039063
0.046875,0.054688,0.046875,0.023438,0.046875,0.023438,0.039063,0.039063
0.070313,0.039063,0.039063,0.046875,0.03125,0.023438,0.039063,0.039063
0.0625,0.046875,0.039063,0.023438,0.039063,0.039063,0.015625,0.039063
0.0625,0.03125,0.046875,0.03125,0.039063,0.023438,0.023438,0.039063
0.046875,0.03125,0.046875,0.023438,0.023438,0.03125,0.03125,0.039063
0.054688,0.03125,0.070313,0.039063,0.039063,0.023438,0.039063,0.03125
0.070313,0.046875,0.039063,0.046875,0.03125,0.039063,0.023438,0.03125
0.039063,0.039063,0.046875,0.078125,0.039063,0.023438,0.015625,0.023438
0.054688,0.039063,0.09375,0.054688,0.03125,0.03125,0.015625,0.015625
0.046875,0.023438,0.054688,0.070313,0.046875,0.015625,0.03125,0.039063
0.078125,0.085938,0.039063,0.03125,0.046875,0.03125,0.039063,0.039063
0.039063,0.054688,0.03125,0.039063,0.023438,0.039063,0.023438,0.03125
0.0625,0.023438,0.039063,0.03125,0.023438,0.023438,0.054688,0.046875
0.046875,0.09375,0.03125,0.046875,0.023438,0.03125,0.023438,0.039063
0.070313,0.15625,0.046875,0.03125,0.039063,0.03125,0.015625,0.023438
0.078125,0.046875,0.03125,0.03125,0.03125,0.023438,0.023438,0.039063
0.054688,0.14844,0.03125,0.039063,0.03125,0.03125,0.03125,0.023438
0.070313,0.17188,0.039063,0.03125,0.023438,0.039063,0.039063,0.023438
0.054688,0.0625,0.046875,0.023438,0.03125,0.039063,0.015625,0.03125
0.046875,0.13281,0.046875,0.054688,0.03125,0.023438,0.015625,0.023438
0.078125,0.09375,0.03125,0.039063,0.03125,0.039063,0.023438,0.03125
0.054688,0.078125,0.039063,0.039063,0.03125,0.023438,0.03125,0.046875
0.03125,0.13281,0.03125,0.054688,0.03125,0.023438,0.039063,0.039063
0.046875,0.085938,0.03125,0.015625,0.023438,0.039063,0.023438,0.03125
0.054688,0.0625,0.054688,0.023438,0.03125,0.023438,0.023438,0.054688
0.0625,0.046875,0.039063,0.039063,0.023438,0.03125,0.023438,0.03125
0.03125,0.054688,0.046875,0.046875,0.039063,0.03125,0.015625,0.039063
0.054688,0.10156,0.0625,0.039063,0.03125,0.03125,0.03125,0.054688
0.070313,0.078125,0.10156,0.039063,0.039063,0.023438,0.03125,0.039063
0.046875,0.1875,0.039063,0.023438,0.039063,0.023438,0.0078125,0.039063
0.0625,0.046875,0.03125,0.03125,0.039063,0.015625,0.023438,0.054688
0.070313,0.16406,0.046875,0.03125,0.039063,0.03125,0.023438,0.039063
0.054688,0.10156,0.023438,0.03125,0.046875,0.023438,0.023438,0.039063
0.078125,0.070313,0.039063,0.023438,0.039063,0.023438,0.03125,0.03125
0.039063,0.10938,0.039063,0.023438,0.023438,0.039063,0.03125,0.039063
0.03125,0.14063,0.054688,0.039063,0.03125,0.039063,0.023438,0.046875
0.054688,0.023438,0.039063,0.015625,0.039063,0.023438,0.03125,0.03125
0.046875,0.10938,0.039063,0.023438,0.023438,0.03125,0.023438,0.046875
0.078125,0.03125,0.039063,0.039063,0.03125,0.03125,0.023438,0.046875
0.03125,0.046875,0.03125,0.03125,0.039063,0.039063,0.03125,0.03125
0.039063,0.14063,0.039063,0.03125,0.039063,0.023438,0.023438,0.03125
0.039063,0.03125,0.023438,0.039063,0.039063,0.03125,0.023438,0.015625
0.039063,0.039063,0.046875,0.046875,0.039063,0.023438,0.015625,0.039063
0.0625,0.054688,0.039063,0.03125,0.03125,0.015625,0.015625,0.039063
0.078125,0.070313,0.046875,0.039063,0.03125,0.03125,0.023438,0.03125
0.046875,0.039063,0.03125,0.023438,0.039063,0.03125,0.023438,0.054688
0.039063,0.046875,0.046875,0.039063,0.046875,0.023438,0.023438,0.046875
0.070313,0.039063,0.039063,0.023438,0.023438,0.039063,0.015625,0.039063
0.054688,0.039063,0.046875,0.039063,0.03125,0.046875,0.03125,0.03125
0.023438,0.039063,0.023438,0.03125,0.03125,0.03125,0.015625,0.03125
0.046875,0.046875,0.054688,0.015625,0.023438,0.023438,0.03125,0.023438
0.046875,0.023438,0.039063,0.03125,0.039063,0.023438,0.03125,0.023438
0.03125,0.046875,0.054688,0.046875,0.023438,0.023438,0.015625,0.023438
0.046875,0.046875,0.03125,0.039063,0.039063,0.023438,0.015625,0.023438
0.0625,0.22656,0.09375,0.03125,0.039063,0.039063,0.0625,0.046875
0.046875,0.039063,0.023438,0.015625,0.023438,0.023438,0.03125,0.039063
0.03125,0.03125,0.023438,0.023438,0.039063,0.03125,0.023438,0.023438
0.039063,0.039063,0.023438,0.046875,0.046875,0.015625,0.039063,0.023438
0.03125,0.039063,0.03125,0.039063,0.03125,0.03125,0.03125,0.03125
0.039063,0.039063,0.023438,0.015625,0.039063,0.023438,0.03125,0.023438
0.039063,0.03125,0.03125,0.03125,0.015625,0.015625,0.039063,0.015625
0.039063,0.039063,0.015625,0.046875,0.03125,0.039063,0.023438,0.023438
0.046875,0.046875,0.039063,0.03125,0.023438,0.015625,0.039063,0.03125
0.03125,0.039063,0.023438,0.039063,0.039063,0.023438,0.015625,0.039063
0.039063,0.023438,0.039063,0.03125,0.023438,0.023438,0.015625,0.023438
0.054688,0.039063,0.039063,0.039063,0.03125,0.023438,0.023438,0.03125
0.0625,0.046875,0.046875,0.039063,0.03125,0.023438,0.023438,0.023438
0.039063,0.023438,0.039063,0.023438,0.023438,0.03125,0.015625,0.039063
0.039063,0.039063,0.015625,0.023438,0.03125,0.023438,0.023438,0.023438
0.039063,0.039063,0.039063,0.023438,0.023438,0.023438,0.023438,0.015625
0.054688,0.03125,0.023438,0.023438,0.023438,0.023438,0.046875,0.023438
0.03125,0.023438,0.039063,0.039063,0.039063,0.015625,0.023438,0.023438
0.039063,0.03125,0.046875,0.03125,0.023438,0.046875,0.03125,0.039063
0.023438,0.03125,0.039063,0.039063,0.023438,0.023438,0.015625,0.03125
0.015625,0.03125,0.023438,0.039063,0.023438,0.015625,0.015625,0.03125
0.039063,0.023438,0.023438,0.03125,0.023438,0.03125,0.015625,0.03125
0.039063,0.023438,0.023438,0.039063,0.03125,0.03125,0.023438,0.015625
0.023438,0.046875,0.039063,0.039063,0.023438,0.015625,0.03125,0.023438
0.039063,0.023438,0.023438,0.03125,0.03125,0.015625,0.015625,0.03125
0.039063,0.03125,0.03125,0.023438,0.023438,0.023438,0.03125,0.046875
0.03125,0.023438,0.023438,0.03125,0.03125,0.023438,0.015625,0.023438
0.03125,0.03125,0.03125,0.03125,0.015625,0.023438,0.023438,0.015625
0.023438,0.03125,0.03125,0.015625,0.03125,0.023438,0.015625,0.039063
0.039063,0.03125,0.03125,0.039063,0.023438,0.046875,0.039063,0.023438
0.054688,0.039063,0.039063,0.03125,0.039063,0.023438,0.03125,0.03125
0.039063,0.039063,0.023438,0.03125,0.03125,0.039063,0.023438,0.023438
0.039063,0.03125,0.039063,0.03125,0.023438,0.023438,0.015625,0.023438
0.023438,0.039063,0.046875,0.039063,0.03125,0.023438,0.039063,0.023438
0.03125,0.03125,0.03125,0.023438,0.03125,0.039063,0.023438,0.03125
0.023438,0.015625,0.03125,0.039063,0.039063,0.03125,0.03125,0.03125
0.039063,0.046875,0.03125,0.039063,0.023438,0.023438,0.046875,0.03125
0.03125,0.03125,0.039063,0.03125,0.03125,0.03125,0.023438,0.03125
0.039063,0.023438,0.03125,0.023438,0.023438,0.023438,0.023438,0.03125
0.039063,0.039063,0.039063,0.039063,0.023438,0.046875,0.023438,0.023438
0.039063,0.03125,0.023438,0.03125,0.023438,0.015625,0.03125,0.039063
0.03125,0.023438,0.03125,0.039063,0.023438,0.023438,0.023438,0.023438
0.046875,0.046875,0.10156,0.046875,0.023438,0.039063,0.03125,0.039063
0.039063,0.046875,0.14844,0.046875,0.015625,0.046875,0.03125,0.0625
0.046875,0.039063,0.10156,0.054688,0.03125,0.03125,0.039063,0.039063
0.046875,0.039063,0.10156,0.09375,0.039063,0.03125,0.039063,0.046875
0.03125,0.0625,0.10156,0.070313,0.023438,0.046875,0.03125,0.046875
0.039063,0.039063,0.078125,0.054688,0.023438,0.039063,0.023438,0.046875
0.039063,0.039063,0.11719,0.070313,0.046875,0.046875,0.023438,0.03125
0.039063,0.03125,0.20313,0.070313,0.046875,0.046875,0.023438,0.046875
0.039063,0.03125,0.14063,0.09375,0.039063,0.054688,0.03125,0.039063
0.03125,0.03125,0.14063,0.070313,0.023438,0.054688,0.03125,0.054688
0.054688,0.039063,0.13281,0.070313,0.03125,0.054688,0.039063,0.039063
0.039063,0.03125,0.10938,0.03125,0.03125,0.0625,0.039063,0.046875
0.039063,0.039063,0.16406,0.039063,0.023438,0.046875,0.039063,0.039063
0.0625,0.039063,0.17188,0.054688,0.046875,0.054688,0.03125,0.03125
0.039063,0.046875,0.09375,0.054688,0.023438,0.046875,0.039063,0.046875
0.046875,0.0625,0.13281,0.054688,0.03125,0.046875,0.015625,0.023438
